	friends	verified	longitude	status_count	sentiment	latitude	country	tweet	platform
890	844	False	-2.4810844999999992	12385.0	0.0	51.28594214670877	GB	Lils keeps twitching & I'm close to chucking her on the floor	twitter
891	41	False	-2.2038685000000005	125.0	-1.0	52.530541925714566	GB	In a different room everyday now https://t.co/JeA5V8KnV1	twitter
892	98	False	-0.0929105	30.0	-1.0	51.51448212166734	GB	@DamnAarielle i would of loved to see your photos before deteled	twitter
893	1011	False	-1.8906405	51724.0	-1.0	52.49405270288055	GB	@ohmygouldness never say never 🌚 but tru - wonder who will get there first though ;)	twitter
894	181	False	-0.07583333	7281.0	0.0	52.41138889	GB	Wind 1 m/s NNE. Barometer 1028.5 mb, Falling slowly. Temperature 10.1 °C. Rain today 0.0mm. Humidity 99%	twitter
895	750	False	-2.7016375000000004	3518.0	1.0	53.77411355102777	GB	@Herfxi Thank youuuu! :D	twitter
896	2181	False	-0.18919	18953.0	0.0	51.50379309930915	GB	In Mem of Marvin Hamlisch#🎹Jun/44 @DukeLaRue @DesFume @DanceQueendq @HoraceWhip @garymoore821 @paulcook333 @ModernistJ @zootswings @heardbar	twitter
897	136	False	-2.81279346	2524.0	1.0	56.48864822	GB	@AdelTWL so stoked	twitter
898	1729	False	-1.7874955000000006	6766.0	-1.0	52.44725408864302	GB	@LoveGun_78 well I hope you get see a full show	twitter
899	955	False	-2.58539	13021.0	1.0	51.45790063398809	GB	@CatFoodBreath @HSCCVT They're so lucky!	twitter
900	129	False	-2.7131525	631.0	1.0	52.05787637713311	GB	Birthday treat of a spa day with @SoundQuakeSam today @HolmerParkSpaHC afternoon tea was perfect!! Thank you 😘 https://t.co/8a9mYFXgVO	twitter
901	262	False	-0.0706035	4181.0	1.0	51.46469310439313	GB	@LioraaG thank you! ❤️☺️	twitter
902	770	False	0.0611209999999999	88255.0	-1.0	51.64090092075878	GB	.@feministdeity Its OK to oppose feminism. You may not agree with its critics but it is an ideology like any other & open to criticism.	twitter
903	1111	False	0.0893245	16547.0	-1.0	51.46841029916232	GB	Erm I already have it  https://t.co/ULCKZqoDzB	twitter
904	239	False	-3.984748	6372.0	1.0	55.80135874607209	GB	@jennphillips_ my body is on fire 🙃🙃	twitter
905	384	False	-0.0350195	21759.0	1.0	51.51483911149297	GB	Good night all	twitter
906	419	False	-0.130108	1960.0	-1.0	51.510387	GB	2 months ago I met @TheVampsband for the 1st time 😭😭😭 @TheVampsBrad @TheVampsCon @TheVampsJames @TheVampsTristan https://t.co/mME7AGKDx6	twitter
907	562	False	-0.0601675	36802.0	1.0	51.54765285291366	GB	My prayers at night and in the morning https://t.co/WrQzfpcl92	twitter
908	1137	True	-0.216108	21767.0	0.0	51.49839328713241	GB	@ShamirBailey hahaha! Big love Shamir! 💕	twitter
909	4387	False	0.0149895	189726.0	-1.0	51.47151451957592	GB	https://t.co/MuI28QkarV Society will become violent...	twitter
910	3159	False	-3.1798	3758.0	0.0	51.49704302186007	GB	Cardiff jobs! Earn £300 per hour! Apply at https://t.co/62MlY7JFF1 #Cardiff #Escort #Jobs #Cardiffjobs #Wales https://t.co/XJbAvXmEEV	twitter
911	3	False	0.49808521	16999.0	0.0	51.71556274	GB	Seeking Female no strings attached fun - #m4w (Southend) https://t.co/iHLQYS7cB7 #Essex	twitter
912	150	False	-0.3900409999999999	4608.0	1.0	50.831351509424366	GB	can't wait to finally book a holiday with chelly	twitter
913	702	False	-1.13067	36236.0	-1.0	52.626293532909706	GB	People need to quit robbing other people. Arseholes.  https://t.co/QJNj9KIdLi	twitter
914	804	False	-4.2417515	89488.0	-1.0	55.85839558130999	GB	I think we all know... in the end... the one with the boobs is gonna win	twitter
915	195	False	0.0262989999999999	2692.0	0.0	51.394368557245095	GB	@SoccerSix #SoccerSixNashGrier 🙋🏼🙋🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼😰😰😶😶😶❤️❤️🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼	twitter
916	834	False	-4.2417515	13477.0	-1.0	55.85839558130999	GB	@LoveMinniver @OhMissMetcalfe @LukeJerdy NO ITS A ROLL😭😭😭	twitter
917	89	False	-0.189289	2055.0	-1.0	51.410893464308295	GB	So she had just, self expressed herself to death, now nothing's left 🕊🌸🌥✨	twitter
918	14	False	-2.147965	376.0	0.0	52.5801490926246	GB	"The way she moves her body + hips !!
💔

على انو قديم يعنى بس مازال يعجبني https://t.co/gLQgGJpkQL"	twitter
919	439	False	-0.130356	2722.0	0.0	50.84034002985045	GB	@kayamughal1 pasha hahahahaha	twitter
920	34	False	-0.18919	1188.0	0.0	51.50379309930915	GB	. @DancingAlina finally back on stage 😍: @ENBallet #SwanLake first night, Royal Albert Hall, London https://t.co/eusW9EAuDK	twitter
921	357	False	-4.0662275	6042.0	1.0	55.77819600078368	GB	hit up @escaaperoute 4 emo tweets !	twitter
922	794	False	-0.02553463	18894.0	0.0	51.47734704	GB	I'm at Deptford in Deptford, Greater London https://t.co/lPilonyF7C	twitter
923	3076	False	0.7618405	32024.0	0.0	51.4365047767158	GB	@Flissking I feel you 😂 I could do with a job that doesn't require anything but being the usual neurotic mess I am. 😂😭	twitter
924	707	False	-1.2074825000000002	680.0	-1.0	53.9394953936082	GB	That euro 96 programme was classssss	twitter
925	1190	False	-0.265658	12905.0	-1.0	52.583285350952416	GB	The man opposite me in the waiting room has pulled his trousers down. I'm not okay with this	twitter
926	350	False	-0.3506925	3636.0	0.0	51.46179093953856	GB	Flip G upside down and it's a C. For cunt https://t.co/DXARXrTpBU	twitter
927	489	False	-1.811758	3465.0	0.0	53.64742271951225	GB	⚡️ https://t.co/5bwKzGf7RX	twitter
928	370	False	-0.29743	36635.0	0.0	51.51476447266411	GB	salut les potes	twitter
929	552	False	-4.655906000000001	20131.0	1.0	55.54866891485521	GB	@alexandrafripp happy birthday 😘	twitter
930	2458	False	-2.6772815	40726.0	1.0	51.63335610131152	GB	bloody love it  https://t.co/LR2f7o06N5	twitter
931	1482	False	-0.9878955	23730.0	-1.0	50.85834181389471	GB	@LexieEcstasy goths dont live in havant shhhh we r a rare species	twitter
932	2457	False	-2.6772815	40722.0	-1.0	51.63335610131152	GB	twat🙄 https://t.co/582uL4jcft	twitter
933	46	False	0.7212505000000001	2903.0	-1.0	51.54947858240573	GB	@Rachael_Swindon @bbclaurak I don't think there is much doubt the BBC is the political wing of the Tory party.Shame on them.We pay them.	twitter
934	166	False	-2.155945	2765.0	0.0	52.26482402003387	GB	Casually sliding around Alice's floor as a preferred mode of transport	twitter
935	195	False	0.0262989999999999	2693.0	0.0	51.394368557245095	GB	@SoccerSix #SoccerSixNashGrier 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙋🏼🙋🏼🙋🏼	twitter
936	127	False	-2.915427	10779.0	0.0	53.419914903420405	GB	lol had a great nap 😒 nasib baik kana banguni. sleepyhead 😂	twitter
937	317	False	0.044914	9448.0	0.0	51.51605982148212	GB	https://t.co/BDCwhZz5TK	twitter
938	11993	False	-2.135494	54601.0	0.0	53.26765753793334	GB	Silicon Valley Finds Trump’s Disruption Unwelcome https://t.co/FCBZvCO0F0	twitter
939	301	False	-1.5654900000000005	52670.0	0.0	53.802038177843606	GB	اشوفه استثمار ذكي خصوصا في التكنولوجيا دايما تطور لكن ماتهبط. وقوي من ناحية اقتصادية لان اوبر ليست فقط شركة تكاسي. #استثمار_السعودية_في_اوبر	twitter
940	859	False	-4.001617	15243.0	1.0	52.41214485808566	GB	@simonrug @pjcadden I love an egg doc too! Recently watched 'Pacific Warriors' which I enjoyed immensely	twitter
941	732	False	-1.3743525	35265.0	-1.0	50.97366911983044	GB	Why doesn't whatsapp have a nudge button like MSN	twitter
942	168	False	-1.3964669999999997	6288.0	0.0	50.92135482814837	GB	@ZacEfron @VanessaHudgens I'm sorry, I don't normally persuade people to get together but thinking about it for a long time, I miss you! ❤️😘	twitter
943	541	False	-4.001617	3055.0	-1.0	52.41214485808566	GB	@denisewilliamsx hahah just saw this! I feel like a chicken 😭😭😳	twitter
944	399	False	-1.49706065	136347.0	-1.0	53.40605553	GB	@samcunliffe I'm phoning someone, don't you worry pal	twitter
945	171	False	-0.2307385	14307.0	0.0	51.754062585659184	GB	Love you @NikkieTutorials 😂👏🏽 https://t.co/xQh8RoLkDU	twitter
946	1065	False	-0.159403	113235.0	1.0	51.54244893903978	GB	333 - amazing. You bring so much life to my TL! You are so rugged, in the best way. Easily one of the most humorous persons I have met.	twitter
947	362	False	-4.2527132	7077.0	0.0	55.8612137	GB	Drinks, dinner and an Aperol Spritz with my bitch. #glasgow #aprilsprtiz #bitch #drink… https://t.co/W3tRAidcOV	twitter
948	60	False	-0.12731805	100.0	1.0	51.50711486	GB	Just posted a photo @ London, United Kingdom https://t.co/79T2PMvDlc	twitter
949	982	False	-1.5654900000000005	101743.0	0.0	53.802038177843606	GB	Ughhh	twitter
950	1364	False	-0.7640635	988.0	1.0	52.03360633916026	GB	@4CWAwards @Fleur_de_Lace That jacket goes so well with your stand 😊	twitter
951	501	False	-3.1798	6108.0	-1.0	51.49704302186007	GB	@sasulz @Laura_Barnet @amber_cathy @Frankssister can't wait to see those moves!! https://t.co/kNVI8tX7fC	twitter
952	85	False	1.1093779999999998	2673.0	0.0	52.05195817728906	GB	@mrdanwalker Your Father in-law is not the Messiah, he's a very naughty boy! 😉😂🙊🙈	twitter
953	176	False	-3.0294145	371.0	0.0	53.20293020080783	GB	https://t.co/odT5JBiuMe	twitter
954	111	False	-2.4692695	2306.0	-1.0	50.62744081479903	GB	Haven't felt this weak in a long time	twitter
955	543	False	-4.442	9818.0	0.0	57.324	GB	Onwards! #greatglencanoetrail @ Urquhart Castle https://t.co/zF8qOh0NQ9	twitter
956	1727	False	-1.5278165	51227.0	1.0	55.11960984880368	GB	Ted's first day with Auntie @caroltchick looks like he's having so much fun!! @GaryBarlow #GetGaryToJess18th 💛💛 https://t.co/Rtj9kxu3k9	twitter
957	6033	False	-2.1540125	48859.0	-1.0	53.01941871958767	GB	"Psalm 16: 8
I have set the Lord always before me
Because He is at my right hand
I will NOT be shaken #Stressful 
#TrustGod 
#EuropaAfricaUs"	twitter
958	443	False	-1.5654900000000005	3696.0	1.0	53.802038177843606	GB	What cunt has been using my Netflix to watch prison break on the sly?	twitter
959	144	False	0.156227	20849.0	0.0	52.65780657883538	GB	The steroid monkey getting vexed cuz the girl he's been partnered with for three days said the new lads fit #LoveIsland #jokes clingy	twitter
960	451	False	-0.173115	1122.0	-1.0	51.5248433429905	GB	@eatcheeselouise adrian@the-hedonist.com	twitter
961	638	False	-0.5925995	2383.0	-1.0	51.51471384647618	GB	#giffgaffE4 This #episode is #full #steam #ahead.	twitter
962	155	False	-1.5654900000000005	7152.0	-1.0	53.802038177843606	GB	I'm just gonna become a sad little boy an live on my own and speak to no one X	twitter
963	3718	False	-0.252754	13895.0	-1.0	51.39781057661456	GB	@BiscuitBases What date? 🎂 #BakersHour	twitter
964	372	False	-3.1798	8164.0	1.0	51.49704302186007	GB	I can't wait to celebrate The Independence Day of the United States @chloeeetang	twitter
965	0	False	-0.4995057	1702110.0	0.0	52.0085237	GB	Jealous by Nick Jonas is #nowplaying in Blackbirds, Bedford.  Download it now at https://t.co/S00HMvgOkj	twitter
966	15722	False	-2.233480000000001	12718.0	1.0	53.456983702037085	GB	Anyone know any decent driving ranges in Manchester??	twitter
967	1527	False	-0.4423609999999999	78910.0	0.0	51.53707969560851	GB	@Ecsaln @phljns congratulations, you must be very proud	twitter
968	1000	False	-0.1154059999999999	1548.0	1.0	51.46034516709653	GB	Hey Rob, hope all's good! Check out @Rawligion, went tonight, think you'll be a fan 🍅 🍄 🍈 🌱 ☺ x @VeggieLad	twitter
969	2353	False	-0.0350195	3968.0	-1.0	51.51483911149297	GB	@MissEllenJane if they are solitary bees then most can't sting humans so present no risk to us	twitter
970	592	False	-4.2417515	2066.0	0.0	55.85839558130999	GB	@sonofbonzo1 Born in the USA - in heaven right now	twitter
971	261	False	-0.2735824999999999	8193.0	-1.0	51.661624000039446	GB	"@Pidanka 

Violets Roses
Red and just Blue
Kissing I'm sending from me to you.

Lol 

#BringonArrowS5 #OlicitySex #OlicityBanter #OlicityRed"	twitter
972	201	False	-1.7166039999999998	1405.0	-1.0	52.616359445021686	GB	For 100 years Turkey has denied the Armenian Genocide, and tried to hide the fact from the rest of the world #Brexit https://t.co/pD2J3kKtVS	twitter
973	750	False	-3.2030085	8419.0	-1.0	55.943259273756	GB	@xbeccaanderson it's coming in so quick babaa, not long to wait now 😁🙌🏼 x	twitter
974	1329	False	-3.927119	18571.0	0.0	51.02295143263842	GB	https://t.co/uJxdksHvct	twitter
975	247	False	-0.1146495	3793.0	-1.0	53.20940366063339	GB	Fuck off fuck off fuck off	twitter
976	1177	False	-4.140761500000001	2096.0	-1.0	51.68688409090002	GB	Just re-mortgaged to house to buy some @Gillette blades. #crippling	twitter
977	87	False	-2.233480000000001	8475.0	-1.0	53.456983702037085	GB	Hahahhahahahhahah as if I'm getting sucked in here!!! Hahaha 😂😂😂 reality TV though ooiiii oiiiii #LoveIsland	twitter
978	115356	False	-2.157358	513450.0	0.0	50.86233460934557	GB	"Blog featuring @DistinctClothUK
https://t.co/Du66cqZOgH #lbloggers #fbloggers"	twitter
979	268	False	-3.4468685000000003	1089.0	1.0	55.12375402958675	GB	@chloewilkinsss thankyou chick	twitter
980	1458	False	-0.0706035	21019.0	-1.0	51.46469310439313	GB	@WellyTopping @DavidHeadViews trying to look like regular Joes, and definitely not members of the establishment	twitter
981	3120	False	-0.148936	9075.0	1.0	51.50009845259365	GB	My ride for the night is from @TeslaMotors https://t.co/Dfo5LB9Xt0	twitter
982	293	False	-2.9451295000000006	1800.0	-1.0	51.34680651501751	GB	Might aswell give up fucking hell	twitter
983	1936	False	-4.2417515	10685.0	-1.0	55.85839558130999	GB	Shit. They're on to me. https://t.co/xuubhEQ9DV	twitter
984	1081	False	-0.0350195	1225.0	-1.0	51.51483911149297	GB	@lillai23 not sure- it's messed up, but the day I stood up for myself and punched one in the face when I was a kid I got bullied a lot less	twitter
985	344	False	-2.0968365	1262.0	-1.0	49.187014039395926	JE	Hooked on #Springwatch	twitter
986	403	False	-0.0929105	11468.0	0.0	51.51448212166734	GB	@Trancez0r LOL	twitter
987	57	False	-1.5654900000000005	3030.0	-1.0	53.802038177843606	GB	@sebtsb you were my #mcm I should be your #wcw	twitter
988	2738	False	-1.8906405	77840.0	-1.0	52.49405270288055	GB	Worlds best striker (in his mind) scores.	twitter
989	524	False	-0.0784764999999999	445.0	-1.0	53.55648692288787	GB	Add me #snapchat #addme https://t.co/bBHJJ8Qx8g	twitter
990	587	False	-2.740721	1385.0	0.0	51.12261308030144	GB	@samjdaviesx @mtvgeordieshore @Charlottegshore @GazGShore no more chaz! Such a shame . 😭😭 xx	twitter
991	264	False	0.9114	7521.0	0.0	52.23709153290082	GB	I could demolish a takeaway rn	twitter
992	429	False	-2.1244420000000006	5134.0	1.0	52.49375256382238	GB	Love Island is so funny I love it	twitter
993	278	False	-2.9870915	19604.0	1.0	51.26214695188809	GB	Please get 1 more goal Belgium !!!!	twitter
994	910	False	0.7212505000000001	2079.0	-1.0	51.54947858240573	GB	but do they say that ??  https://t.co/T5An93j9vl	twitter
995	1160	False	-0.073266	1908.0	-1.0	52.21721520274417	GB	@GarryMonk Come on Gary! Let's do this. #lufc #mot	twitter
996	369	False	-2.233480000000001	8928.0	-1.0	53.456983702037085	GB	Why am I a spaz	twitter
997	815	False	0.0149895	103004.0	0.0	51.47151451957592	GB	useless computer desk just taking up space in here that I would rather use for my own desk & a bookcase.	twitter
998	346	False	-1.5585544999999998	18689.0	1.0	54.7858178524244	GB	@Amyyy14 thank u so much Amy you really get me ❤️ I come home tmrw let's get drinks	twitter
999	205	False	-1.701262	2271.0	-1.0	52.19238114746484	GB	Groves on points https://t.co/qHxgz4Fn8f	twitter
1000	150	False	-1.4496120000000003	583.0	-1.0	53.38322877572023	GB	To everyone tryin to snapchat me fuck off I'm ugly	twitter
1001	1321	False	-4.200440999999999	86271.0	-1.0	57.786631183916356	GB	@cammiescott have you ever been to Scotland? You should give Nessie a wee visit! (I live near her) #askcamscott	twitter
1002	1952	False	-0.07060350000000003	11785.0	-1.0	51.46469310439313	GB	#LoveIsland #zaraholland 😭😭😭😭 https://t.co/LUpQvshkm3	twitter
1003	629	False	-0.17311500000000005	22813.0	0.0	51.5248433429905	GB	😴	twitter
1004	509	False	-2.6693795	8740.0	1.0	53.46992093633473	GB	@sickkening Yep you're also that xx	twitter
1005	98	False	-3.827665	5631.0	-1.0	51.663017826717834	GB	@ItsMqtt_ Try to get tickets @Jorduunn ^^ 😃😃	twitter
1006	194	False	0.026298999999999996	2598.0	-1.0	51.394368557245095	GB	@SoccerSix #SoccerSixNashGrier I'm so anxious  please tell me 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼	twitter
1007	609	False	-2.5933005000000002	6067.0	1.0	53.38263616563445	GB	Feeling so drained much needed 2days off 😴	twitter
1008	2378	False	-4.2417515	24332.0	1.0	55.85839558130999	GB	How many people relate to Michael in GTA V?	twitter
1009	1720	False	-0.5175495000000001	12071.0	-1.0	51.8940473990251	GB	@BryOnTour how did you get banned from Canada!? 😂	twitter
1010	340	False	-2.492508	1093.0	-1.0	51.465826602329074	GB	Saturday people!!! 💯🔥🔥🔥 https://t.co/0T4GluLYlA	twitter
1011	168	False	-1.3964669999999997	6278.0	1.0	50.921354828148374	GB	@ZacEfron I really want to go to America!!!! It's my dream!!!! (Maybe I could spot you there if I went😉) hehe, I love you, Zac❤️	twitter
1012	1079	False	-0.1815875	17855.0	0.0	51.361915086985626	GB	That England game v Holland has to be the best English performance ever, how didn't we win this tournament #euro96rewind	twitter
1013	894	False	-1.0853244999999998	32005.0	1.0	53.966222428737346	GB	It's been an exceedingly long day of very mixed emotions. I'm tired and hungry so I've opted for an nice aromatic crispy duck 😜	twitter
1014	508	False	0.4110205	11630.0	1.0	51.619621209036865	GB	I can't wait to read books all summer long	twitter
1015	661	False	-0.2631405	25221.0	-1.0	51.56521809122742	GB	Yeah defo https://t.co/d2y9dcIXWw	twitter
1016	1111	False	-1.7396194999999999	9004.0	1.0	55.13511300814875	GB	'Fleur-de-Lis'....Watch ya mouth!	twitter
1017	1417	False	-0.09263300000000001	9057.0	-1.0	51.35895133231162	GB	God, retainers are the most painful thing ever🙃	twitter
1018	451	False	-3.2030084999999997	582.0	0.0	55.943259273756	GB	https://t.co/68ccbzho3T	twitter
1019	37	False	-0.9878955	1120.0	-1.0	50.85834181389471	GB	Drake / Keep the Family Close	twitter
1020	234	False	-2.155945	2545.0	1.0	52.26482402003387	GB	To top off a shit day I got cramp in my foot getting into bed..... 😲	twitter
1021	737	False	-0.102162	58162.0	-1.0	51.58792119344532	GB	Neither I'm a child of God so you wouldn't catch me at a party https://t.co/ddYA99Bohi	twitter
1022	191	False	-3.9457349999999987	681.0	0.0	51.644318675742966	GB	God forbid https://t.co/pQPNary01S	twitter
1023	326	False	-4.001617	5993.0	1.0	52.41214485808566	GB	Ross gave me vodka xxxxx	twitter
1024	83	False	-6.81351	5201.0	1.0	54.675050861728614	GB	@steapot Where did the material in the big bang come from ?	twitter
1025	402	True	-7.817142999999999	11763.0	-1.0	54.4180191877115	GB	Coa are having a 24 hour cycle https://t.co/0UvQL1iFH0	twitter
1026	524	False	-1.2516219999999998	15345.0	-1.0	53.08999325989027	GB	For £6 I could hardly resist. https://t.co/v9BNGnmlnS	twitter
1027	618	False	-5.471907999999999	10322.0	-1.0	56.41082401940412	GB	... why are my dms fucked when i need opinions	twitter
1028	373	False	-0.9878955	7863.0	1.0	50.85834181389471	GB	I fucking love train	twitter
1029	362	False	-1.5900065	5526.0	-1.0	54.8611977832619	GB	#Euro96 second only to #italia90	twitter
1030	211	False	-2.7016375000000004	47166.0	-1.0	53.77411355102777	GB	why do people act like sex is soooo anti Islamic lol	twitter
1031	2118	False	-6.81351	27105.0	-1.0	54.675050861728614	GB	@MaudMonaghan @lovenifood @InvestNI @buynifood @DukeSchomberg @MusgraveMPlace will have to work on that one x	twitter
1032	738	False	-0.5177915	6066.0	-1.0	51.65070149402358	GB	@A_A_Ema YOU MISSED IT YOU FOOL	twitter
1033	342	False	-3.4576639999999994	20873.0	-1.0	55.89300891503437	GB	I've had the worlds biggest nightmare with traffic today, fuckin buzzin to be back in EC ❤️❤️	twitter
1034	536	False	-4.42958	1634.0	0.0	55.78196180870279	GB	@xCo0kieMonsterX Really hope you get everything sorted. Lots of suppliers willing to help I'm 9 weeks. Raging doesn't even cover it.	twitter
1035	1584	False	-0.1815875	59471.0	-1.0	51.361915086985626	GB	Way too deep	twitter
1036	237	False	0.8865259999999997	1514.0	1.0	51.168097358153126	GB	That match against Holland in #Euro96 still remains one of the best I have ever seen England play.	twitter
1037	476	False	-3.6528690000000013	7412.0	1.0	51.616495409714645	GB	@brainsandblonde @DaveBuckley11 And free ale 🍻	twitter
1038	575	False	-1.2714555	24198.0	1.0	54.60276942508207	GB	My mood is 💩	twitter
1039	614	False	-1.9309830000000001	15879.0	0.0	52.297656565581015	GB	@Obv_AJ ok	twitter
1040	279	False	-0.7947960000000002	12639.0	0.0	54.13324841105607	GB	I won £3 on Bejeweled Hypercash https://t.co/sa0l0rLzvx #BetterChances #GameStore via @TNLUK 😀 https://t.co/399FKRVCxU	twitter
1041	1732	False	-1.0945885000000002	22883.0	-1.0	51.26283898419042	GB	@josh_fan_chomik Brb crying	twitter
1042	772	False	-3.0044560000000007	11307.0	-1.0	53.469862766255794	GB	Nah this vine gets me every time  https://t.co/EAOcZ3qcma	twitter
1043	1508	False	-4.142929999999999	1187.0	-1.0	50.40223082859258	GB	I actually do tho👼🏼👑 not lying	twitter
1044	887	False	-0.09263300000000001	25621.0	0.0	51.35895133231162	GB	I'm CHOKINg shsjskakaj https://t.co/n41mFkNEdu	twitter
1045	408	False	-2.2334800000000006	8228.0	1.0	53.456983702037085	GB	Jose Mourinho pulls out of Soccer Aid match at Old Trafford - he wants to focus on commitments to Manchester United. #MUFC	twitter
1046	119	False	-3.8359500000000004	910.0	0.0	55.71049830139804	GB	@JeffreeStar is my life omg	twitter
1047	303	False	-0.252754	1611.0	0.0	51.39781057661456	GB	Still buzzing after that win tonight. That's why we are the champions. 🎱 👏	twitter
1048	195	False	-4.2417515	20695.0	-1.0	55.85839558130999	GB	@slimbouzin me as well	twitter
1049	162	False	-1.5710735	919.0	-1.0	54.984881721800384	GB	Even in his jeans he's more flexible than me. Harrumph!  https://t.co/tX67Yh8lRa	twitter
1050	545	False	-2.8563455	4375.0	-1.0	54.04781511003401	GB	@amesssx I wish my eyes were open	twitter
1051	511	False	-2.9154269999999998	22363.0	-1.0	53.419914903420405	GB	@AlsBoy it's still sharing with 2 people X	twitter
1052	3248	False	-3.2030084999999997	87620.0	-1.0	55.943259273756	GB	See if you could pay to be skinny and eat whatever you want, I'd pay thousands.	twitter
1053	868	False	-1.5654900000000003	112.0	-1.0	53.802038177843606	GB	@championpolls72 @LUFC yea get in	twitter
1054	474	False	1.155431	14000.0	-1.0	51.80044880094318	GB	@jxysummer_ trust me I know girl x	twitter
1055	570	False	-2.0964385	10789.0	-1.0	53.470459172817435	GB	Bed time I reckon	twitter
1056	1017	False	-0.0754169	630.0	0.0	51.5501738	GB	https://t.co/Acp1LWqT8y prepped for the install @ 1963 gallery space https://t.co/dnE4sagPl0	twitter
1057	973	False	-5.928412999999999	38172.0	-1.0	54.59591680133457	GB	"@eddireader Heres one to nod off to then. https://t.co/4M3MDMf14D 
The #GeniusCohen"	twitter
1058	195	False	0.026298999999999996	2701.0	0.0	51.394368557245095	GB	@SoccerSix #SoccerSixNashGrier 🙋🏼🙋🏼🙋🏼🙋🏼🙋🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼❤️❤️❤️⚽️⚽️⚽️⚽️	twitter
1059	410	False	1.2730815	343.0	-1.0	52.64150315634781	GB	I just can't wait to buy my first takeaway with my own money 👌🏻	twitter
1060	334	False	-1.3439270000000003	5527.0	-1.0	53.46316060476729	GB	@ladymissgnyc i wouldn't buy one! Heard a few whispers in the game there are very arrogant as well	twitter
1061	7	False	-0.227522	21135.0	0.0	51.493104	GB	Get the most up to date information about broadband in W6 0YP by visiting https://t.co/u5fhq6qObX #broadbandcompareuk #bestbroadband	twitter
1062	796	False	-0.33394250000000003	8287.0	0.0	53.76584968269761	GB	Finally got round to watching #TopGear enjoyed it! 👍 interesting adding a dirt track to the top gear track	twitter
1063	2075	False	-2.2334800000000006	1299.0	0.0	53.456983702037085	GB	(My project photo in  University of Bolton website)  https://t.co/5AKVusz1NE	twitter
1064	398	False	-2.4837504999999998	27438.0	1.0	53.728535988425826	GB	End of the day N-Dubz are a British national treasure	twitter
1065	985	False	0.36056350000000004	15149.0	1.0	51.461926023441826	GB	Read minds https://t.co/jYOTjoPu7w	twitter
1066	96	False	0.327605	9367.0	-1.0	51.14780056865431	GB	@Zemph I know how you feel in a ghosts player myself	twitter
1067	1153	True	-0.10918150000000001	11246.0	0.0	51.546931093541325	GB	On air in 20	twitter
1068	397	False	-5.928412999999999	23130.0	0.0	54.59591680133457	GB	Get rekt https://t.co/zs44w8q4mq	twitter
1069	867	False	-0.7156244999999998	13434.0	1.0	52.39592256202304	GB	Mac > Mxtthiass	twitter
1070	414	False	-2.7016375000000004	13406.0	-1.0	53.77411355102777	GB	This is you @06BMaste 😂😂😂😂😂 https://t.co/BFTN9hMXIP	twitter
1071	721	False	-0.018734000000000008	4328.0	-1.0	51.599263128359	GB	@motherfuton @Adobe definitely. And so it should, the market & need for prototyping tools keeps growing.	twitter
1072	298	False	-2.9154269999999998	36188.0	1.0	53.419914903420405	GB	@ThatDexterDude Come chill in this call	twitter
1073	2911	False	-3.9271189999999994	9852.0	-1.0	51.02295143263842	GB	@gdogg666 Haha when involved games scare me :) I don't mean the jump scare type I mean seriously freak me out	twitter
1074	7197	False	-1.1722659999999996	44096.0	-1.0	52.969744440802685	GB	Raymond Ibrahim Moment: The Pope Who Gained the World, But Lost His Own Soul. https://t.co/n99UHYKGF6	twitter
1075	561	False	-0.09263300000000001	20521.0	0.0	51.35895133231162	GB	!!!!!!!  https://t.co/01EafIOTpB	twitter
1076	167	False	-0.252754	36168.0	-1.0	51.39781057661456	GB	@Aldowyn This is same reason that I'm voting to get out of Europe. The stupid laws of physics inflicted on us by Euro bureaucracy! ;)	twitter
1077	897	False	1.302505	1760.0	-1.0	51.13241515126608	GB	A5 @mr_isaacs @katyamuses Healthy eating records with recipes and videos in collaborative @sway #mieexpert	twitter
1078	2457	False	-2.6772815	40732.0	-1.0	51.63335610131152	GB	YouTube on tv ;)  https://t.co/CHibi2walG	twitter
1079	2983	False	-1.5654900000000003	16844.0	1.0	53.802038177843606	GB	@The_Tardis_Toms @Mr_Pie @MariaPulk @MrMoustacheCat @RosieRoseLA @SquirtTheCat @3coolkatz Always makes me smile :)	twitter
1080	769	False	-0.18919	27547.0	-1.0	51.50379309930915	GB	I wanna go out 🙃	twitter
1081	794	False	-0.19172299999999998	12974.0	-1.0	50.83958338001748	GB	Is it worth it  https://t.co/Jheafw3xOJ	twitter
1082	521	False	0.07886299999999999	117563.0	0.0	51.58500991494593	GB	444 to 28k	twitter
1083	342	False	-2.7751315	22560.0	1.0	54.07111124598568	GB	Regretting the 40 winks early evening !	twitter
1084	350	False	-0.3506925	3637.0	1.0	51.46179093953856	GB	I feel so blessed for those around me and the path in front of me.	twitter
1085	343	False	-1.5215815000000001	5798.0	1.0	55.001164174981014	GB	@kayshaoneill happy bday Kaysha 🎉x	twitter
